Name,# Sequences,Description
229,2,1 read from S_enterica_TCS_ttrSRRIG.fasta mapped to 229 using Bowtie2
230,42,41 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 230 using Bowtie2
231,51,50 reads from C_rodentium_TCS6 (reversed).fasta mapped to 231 using Bowtie2
232,3,2 reads from C_rodentium_TCS11 (reversed).fasta mapped to 232 using Bowtie2
233,8,7 reads from E_faecalis_TCS2 (reversed).fasta mapped to 233 using Bowtie2
233,2,1 read from pCR24 PCR Product.fasta mapped to 233 using Bowtie2
234,28,27 reads from E_faecalis_TCS2 (reversed).fasta mapped to 234 using Bowtie2
235,57,56 reads from B_producta_TCS6.fasta mapped to 235 using Bowtie2
235,2,1 read from pCR21 PCR Product.fasta mapped to 235 using Bowtie2
235,2,1 read from pCR23  PCR Product.fasta mapped to 235 using Bowtie2
236,43,42 reads from Y_enterocolitica_TCS3.fasta mapped to 236 using Bowtie2
237,21,20 reads from K_pneumonia_TCS7.fasta mapped to 237 using Bowtie2
238,125,124 reads from E_tarda_TCS6.fasta mapped to 238 using Bowtie2
238,2,1 read from pCR21 PCR Product.fasta mapped to 238 using Bowtie2
239,83,82 reads from Y_enterocolitica_TCS1 (reversed).fasta mapped to 239 using Bowtie2
240,11,10 reads from E_faecalis_TCS2 (reversed).fasta mapped to 240 using Bowtie2
240,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 240 using Bowtie2
241,2,1 read from B_frag_TCS3.fasta mapped to 241 using Bowtie2
241,2,1 read from C_rodentium_TCS2 (reversed).fasta mapped to 241 using Bowtie2
241,2,1 read from C_rodentium_TCS5 (reversed).fasta mapped to 241 using Bowtie2
241,2,1 read from C_rodentium_TCS7 (reversed).fasta mapped to 241 using Bowtie2
241,2,1 read from C_rodentium_TCS8.fasta mapped to 241 using Bowtie2
241,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 241 using Bowtie2
241,6,5 reads from C_rodentium_TCS10 (reversed).fasta mapped to 241 using Bowtie2
241,5,4 reads from E_faecalis_TCS2 (reversed).fasta mapped to 241 using Bowtie2
241,4,3 reads from E_tarda_TCS7.fasta mapped to 241 using Bowtie2
241,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 241 using Bowtie2
241,3,2 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 241 using Bowtie2
241,2,1 read from K_pneumoniae_TCS10.fasta mapped to 241 using Bowtie2
241,6,5 reads from pCR15  PCR Product.fasta mapped to 241 using Bowtie2
241,8,7 reads from pCR16  PCR Product.fasta mapped to 241 using Bowtie2
241,2,1 read from pCR17 PCR Product.fasta mapped to 241 using Bowtie2
241,2,1 read from pCR18  PCR Product.fasta mapped to 241 using Bowtie2
241,9,8 reads from pCR21 PCR Product.fasta mapped to 241 using Bowtie2
241,5,4 reads from pCR22  PCR Product.fasta mapped to 241 using Bowtie2
241,4,3 reads from pCR23  PCR Product.fasta mapped to 241 using Bowtie2
241,4,3 reads from pCR24 PCR Product.fasta mapped to 241 using Bowtie2
241,2,1 read from S_enterica_TCS3.fasta mapped to 241 using Bowtie2
241,3,2 reads from V_cholera_TCS2 (reversed).fasta mapped to 241 using Bowtie2
241,4,3 reads from V_cholera_TCS4.fasta mapped to 241 using Bowtie2
242,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 242 using Bowtie2
242,76,75 reads from K_pneumoniae_TCS10.fasta mapped to 242 using Bowtie2
243,2,1 read from pCR17 PCR Product.fasta mapped to 243 using Bowtie2
243,37,36 reads from R_gnavus_TCS5 (reversed).fasta mapped to 243 using Bowtie2
244,58,57 reads from K_pneumonia_TCS7.fasta mapped to 244 using Bowtie2
245,2,1 read from C_rodentium_TCS6 (reversed).fasta mapped to 245 using Bowtie2
245,44,43 reads from V_cholera_TCS4.fasta mapped to 245 using Bowtie2
246,54,53 reads from C_rodentium_TCS9 (reversed).fasta mapped to 246 using Bowtie2
247,19,18 reads from E_faecalis_TCS2 (reversed).fasta mapped to 247 using Bowtie2
248,10,9 reads from B_producta_TCS12.fasta mapped to 248 using Bowtie2
249,2,1 read from E_tarda_TCS2 (reversed).fasta mapped to 249 using Bowtie2
249,50,49 reads from Y_enterocolitica_TCS1 (reversed).fasta mapped to 249 using Bowtie2
250,18,17 reads from B_producta_TCS16 (reversed).fasta mapped to 250 using Bowtie2
251,46,45 reads from B_caccae_TCS5 (reversed).fasta mapped to 251 using Bowtie2
252,40,39 reads from C_rodentium_TCS2 (reversed).fasta mapped to 252 using Bowtie2
253,12,11 reads from E_faecalis_TCS2 (reversed).fasta mapped to 253 using Bowtie2
255,51,50 reads from C_rodentium_TCS10 (reversed).fasta mapped to 255 using Bowtie2
255,3,2 reads from K_pneumoniae_TCS10.fasta mapped to 255 using Bowtie2
255,2,1 read from pCR16  PCR Product.fasta mapped to 255 using Bowtie2
255,2,1 read from pCR21 PCR Product.fasta mapped to 255 using Bowtie2
255,2,1 read from pCR24 PCR Product.fasta mapped to 255 using Bowtie2
256,42,41 reads from C_rodentium_TCS10 (reversed).fasta mapped to 256 using Bowtie2
256,2,1 read from E_tarda_TCS7.fasta mapped to 256 using Bowtie2
256,2,1 read from K_pneumoniae_TCS10.fasta mapped to 256 using Bowtie2
256,2,1 read from pCR16  PCR Product.fasta mapped to 256 using Bowtie2
257,118,117 reads from C_rodentium_TCS10 (reversed).fasta mapped to 257 using Bowtie2
257,2,1 read from E_tarda_TCS7.fasta mapped to 257 using Bowtie2
257,3,2 reads from K_pneumoniae_TCS10.fasta mapped to 257 using Bowtie2
257,2,1 read from pCR15  PCR Product.fasta mapped to 257 using Bowtie2
257,2,1 read from pCR16  PCR Product.fasta mapped to 257 using Bowtie2
257,3,2 reads from pCR21 PCR Product.fasta mapped to 257 using Bowtie2
257,2,1 read from pCR22  PCR Product.fasta mapped to 257 using Bowtie2
257,2,1 read from pCR24 PCR Product.fasta mapped to 257 using Bowtie2
257,4,3 reads from S_enterica_TCS3.fasta mapped to 257 using Bowtie2
258,54,53 reads from E_tarda_TCS5 (reversed).fasta mapped to 258 using Bowtie2
258,2,1 read from S_enterica_TCS1.fasta mapped to 258 using Bowtie2
259,16,15 reads from E_faecalis_TCS2 (reversed).fasta mapped to 259 using Bowtie2
259,2,1 read from V_cholera_TCS2 (reversed).fasta mapped to 259 using Bowtie2
260,6,5 reads from C_rodentium_TCS10 (reversed).fasta mapped to 260 using Bowtie2
260,93,92 reads from K_pneumoniae_TCS10.fasta mapped to 260 using Bowtie2
260,3,2 reads from pCR16  PCR Product.fasta mapped to 260 using Bowtie2
261,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 261 using Bowtie2
261,48,47 reads from K_pneumoniae_TCS10.fasta mapped to 261 using Bowtie2
262,22,21 reads from B_producta_TCS16 (reversed).fasta mapped to 262 using Bowtie2
263,64,63 reads from C_rodentium_TCS6 (reversed).fasta mapped to 263 using Bowtie2
263,2,1 read from V_cholera_TCS2 (reversed).fasta mapped to 263 using Bowtie2
264,19,18 reads from L_gasseri_TCS1.fasta mapped to 264 using Bowtie2
265,2,1 read from C_rodentium_TCS8.fasta mapped to 265 using Bowtie2
265,2,1 read from S_enterica_TCS4.fasta mapped to 265 using Bowtie2
265,95,94 reads from Y_enterocolitica_TCS1 (reversed).fasta mapped to 265 using Bowtie2
266,41,40 reads from C_rodentium_TCS8.fasta mapped to 266 using Bowtie2
267,15,14 reads from B_frag_TCS3.fasta mapped to 267 using Bowtie2
268,2,1 read from C_rodentium_TCS7 (reversed).fasta mapped to 268 using Bowtie2
268,3,2 reads from C_rodentium_TCS10 (reversed).fasta mapped to 268 using Bowtie2
268,51,50 reads from K_pneumoniae_TCS10.fasta mapped to 268 using Bowtie2
268,2,1 read from pCR24 PCR Product.fasta mapped to 268 using Bowtie2
268,2,1 read from S_enterica_TCS3.fasta mapped to 268 using Bowtie2
269,62,61 reads from E_tarda_TCS6.fasta mapped to 269 using Bowtie2
270,26,25 reads from K_oxytoca_TCS1 (reversed).fasta mapped to 270 using Bowtie2
271,15,14 reads from L_gasseri_TCS1.fasta mapped to 271 using Bowtie2
273,36,35 reads from C_rodentium_TCS7 (reversed).fasta mapped to 273 using Bowtie2
274,62,61 reads from E_tarda_TCS7.fasta mapped to 274 using Bowtie2
274,3,2 reads from pCR17 PCR Product.fasta mapped to 274 using Bowtie2
275,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 275 using Bowtie2
276,19,18 reads from E_faecalis_TCS2 (reversed).fasta mapped to 276 using Bowtie2
277,3,2 reads from C_rodentium_TCS10 (reversed).fasta mapped to 277 using Bowtie2
277,70,69 reads from K_pneumoniae_TCS10.fasta mapped to 277 using Bowtie2
278,32,31 reads from E_tarda_TCS7.fasta mapped to 278 using Bowtie2
278,2,1 read from pCR15  PCR Product.fasta mapped to 278 using Bowtie2
279,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 279 using Bowtie2
279,73,72 reads from L_plantarum_TCS2.fasta mapped to 279 using Bowtie2
279,2,1 read from pCR21 PCR Product.fasta mapped to 279 using Bowtie2
280,37,36 reads from B_producta_TCS6.fasta mapped to 280 using Bowtie2
280,2,1 read from C_rodentium_TCS5 (reversed).fasta mapped to 280 using Bowtie2
280,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 280 using Bowtie2
281,2,1 read from C_rodentium_TCS11 (reversed).fasta mapped to 281 using Bowtie2
282,42,41 reads from C_rodentium_TCS7 (reversed).fasta mapped to 282 using Bowtie2
282,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 282 using Bowtie2
283,27,26 reads from E_faecalis_TCS2 (reversed).fasta mapped to 283 using Bowtie2
283,2,1 read from E_tarda_TCS7.fasta mapped to 283 using Bowtie2
284,28,27 reads from B_frag_TCS2.fasta mapped to 284 using Bowtie2
284,2,1 read from E_tarda_TCS7.fasta mapped to 284 using Bowtie2
284,2,1 read from pCR24 PCR Product.fasta mapped to 284 using Bowtie2
285,2,1 read from C_rodentium_TCS2 (reversed).fasta mapped to 285 using Bowtie2
285,44,43 reads from C_rodentium_TCS8.fasta mapped to 285 using Bowtie2
286,3,2 reads from C_rodentium_TCS9 (reversed).fasta mapped to 286 using Bowtie2
286,54,53 reads from K_oxytoca_TCS1 (reversed).fasta mapped to 286 using Bowtie2
287,4,3 reads from E_faecalis_TCS3 (reversed).fasta mapped to 287 using Bowtie2
288,61,60 reads from C_rodentium_TCS9 (reversed).fasta mapped to 288 using Bowtie2
288,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 288 using Bowtie2
288,2,1 read from pCR16  PCR Product.fasta mapped to 288 using Bowtie2
288,2,1 read from S_enterica_TCS4.fasta mapped to 288 using Bowtie2
289,2,1 read from C_rodentium_TCS1.fasta mapped to 289 using Bowtie2
289,33,32 reads from L_plantarum_TCS2.fasta mapped to 289 using Bowtie2
290,3,2 reads from C_rodentium_TCS9 (reversed).fasta mapped to 290 using Bowtie2
290,2,1 read from E_tarda_TCS2 (reversed).fasta mapped to 290 using Bowtie2
290,2,1 read from E_tarda_TCS5 (reversed).fasta mapped to 290 using Bowtie2
290,2,1 read from pCR16  PCR Product.fasta mapped to 290 using Bowtie2
290,2,1 read from pCR21 PCR Product.fasta mapped to 290 using Bowtie2
290,2,1 read from pCR22  PCR Product.fasta mapped to 290 using Bowtie2
290,2,1 read from pCR24 PCR Product.fasta mapped to 290 using Bowtie2
290,3,2 reads from S_enterica_TCS4.fasta mapped to 290 using Bowtie2
291,118,117 reads from C_rodentium_TCS3.fasta mapped to 291 using Bowtie2
292,2,1 read from B_caccae_TCS5 (reversed).fasta mapped to 292 using Bowtie2
292,78,77 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 292 using Bowtie2
292,3,2 reads from pCR15  PCR Product.fasta mapped to 292 using Bowtie2
292,2,1 read from pCR16  PCR Product.fasta mapped to 292 using Bowtie2
293,2,1 read from E_tarda_TCS7.fasta mapped to 293 using Bowtie2
293,2,1 read from pCR21 PCR Product.fasta mapped to 293 using Bowtie2
293,37,36 reads from V_cholera_TCS2 (reversed).fasta mapped to 293 using Bowtie2
296,16,15 reads from L_gasseri_TCS1.fasta mapped to 296 using Bowtie2
297,9,8 reads from E_faecalis_TCS2 (reversed).fasta mapped to 297 using Bowtie2
298,2,1 read from C_rodentium_TCS1.fasta mapped to 298 using Bowtie2
298,53,52 reads from C_rodentium_TCS6 (reversed).fasta mapped to 298 using Bowtie2
298,2,1 read from pCR17 PCR Product.fasta mapped to 298 using Bowtie2
299,10,9 reads from E_faecalis_TCS2 (reversed).fasta mapped to 299 using Bowtie2
300,2,1 read from E_tarda_TCS2 (reversed).fasta mapped to 300 using Bowtie2
300,27,26 reads from L_plantarum_TCS2.fasta mapped to 300 using Bowtie2
301,60,59 reads from C_rodentium_TCS7 (reversed).fasta mapped to 301 using Bowtie2
302,15,14 reads from C_rodentium_TCS10 (reversed).fasta mapped to 302 using Bowtie2
302,2,1 read from K_pneumoniae_TCS10.fasta mapped to 302 using Bowtie2
302,2,1 read from pCR18  PCR Product.fasta mapped to 302 using Bowtie2
302,2,1 read from S_enterica_TCS3.fasta mapped to 302 using Bowtie2
303,18,17 reads from L_plantarum_TCS2.fasta mapped to 303 using Bowtie2
303,2,1 read from pCR23  PCR Product.fasta mapped to 303 using Bowtie2
304,21,20 reads from E_faecalis_TCS2 (reversed).fasta mapped to 304 using Bowtie2
305,72,71 reads from E_tarda_TCS6.fasta mapped to 305 using Bowtie2
305,2,1 read from pCR21 PCR Product.fasta mapped to 305 using Bowtie2
306,25,24 reads from C_rodentium_TCS10 (reversed).fasta mapped to 306 using Bowtie2
306,2,1 read from pCR15  PCR Product.fasta mapped to 306 using Bowtie2
306,3,2 reads from S_enterica_TCS3.fasta mapped to 306 using Bowtie2
307,38,37 reads from E_tarda_TCS7.fasta mapped to 307 using Bowtie2
307,2,1 read from V_cholera_TCS4.fasta mapped to 307 using Bowtie2
308,11,10 reads from C_rodentium_TCS8.fasta mapped to 308 using Bowtie2
308,2,1 read from pCR16  PCR Product.fasta mapped to 308 using Bowtie2
308,2,1 read from pCR24 PCR Product.fasta mapped to 308 using Bowtie2
309,9,8 reads from L_gasseri_TCS1.fasta mapped to 309 using Bowtie2
310,2,1 read from C_rodentium_TCS7 (reversed).fasta mapped to 310 using Bowtie2
310,2,1 read from K_pneumoniae_TCS10.fasta mapped to 310 using Bowtie2
310,62,61 reads from Y_enterocolitica_TCS3.fasta mapped to 310 using Bowtie2
311,12,11 reads from L_gasseri_TCS1.fasta mapped to 311 using Bowtie2
312,2,1 read from pCR16  PCR Product.fasta mapped to 312 using Bowtie2
312,57,56 reads from V_cholera_TCS4.fasta mapped to 312 using Bowtie2
313,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 313 using Bowtie2
313,98,97 reads from E_tarda_TCS6.fasta mapped to 313 using Bowtie2
313,2,1 read from pCR16  PCR Product.fasta mapped to 313 using Bowtie2
314,8,7 reads from B_producta_TCS16 (reversed).fasta mapped to 314 using Bowtie2
315,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 315 using Bowtie2
315,6,5 reads from C_rodentium_TCS10 (reversed).fasta mapped to 315 using Bowtie2
315,31,30 reads from K_pneumoniae_TCS10.fasta mapped to 315 using Bowtie2
316,41,40 reads from C_rodentium_TCS10 (reversed).fasta mapped to 316 using Bowtie2
316,3,2 reads from K_pneumoniae_TCS10.fasta mapped to 316 using Bowtie2
316,2,1 read from pCR15  PCR Product.fasta mapped to 316 using Bowtie2
316,2,1 read from pCR22  PCR Product.fasta mapped to 316 using Bowtie2
316,2,1 read from S_enterica_TCS3.fasta mapped to 316 using Bowtie2
317,10,9 reads from L_gasseri_TCS1.fasta mapped to 317 using Bowtie2
318,48,47 reads from C_rodentium_TCS10 (reversed).fasta mapped to 318 using Bowtie2
318,2,1 read from E_tarda_TCS2 (reversed).fasta mapped to 318 using Bowtie2
318,2,1 read from K_pneumonia_TCS5.fasta mapped to 318 using Bowtie2
318,2,1 read from K_pneumoniae_TCS10.fasta mapped to 318 using Bowtie2
318,2,1 read from pCR15  PCR Product.fasta mapped to 318 using Bowtie2
318,2,1 read from pCR16  PCR Product.fasta mapped to 318 using Bowtie2
319,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 319 using Bowtie2
319,2,1 read from pCR18  PCR Product.fasta mapped to 319 using Bowtie2
319,2,1 read from V_cholera_TCS2 (reversed).fasta mapped to 319 using Bowtie2
319,51,50 reads from V_cholera_TCS4.fasta mapped to 319 using Bowtie2
320,14,13 reads from C_rodentium_TCS8.fasta mapped to 320 using Bowtie2
320,2,1 read from pCR15  PCR Product.fasta mapped to 320 using Bowtie2
321,2,1 read from C_rodentium_TCS2 (reversed).fasta mapped to 321 using Bowtie2
321,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 321 using Bowtie2
321,91,90 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 321 using Bowtie2
321,2,1 read from pCR15  PCR Product.fasta mapped to 321 using Bowtie2
321,2,1 read from pCR17 PCR Product.fasta mapped to 321 using Bowtie2
321,2,1 read from pCR18  PCR Product.fasta mapped to 321 using Bowtie2
321,2,1 read from pCR21 PCR Product.fasta mapped to 321 using Bowtie2
322,77,76 reads from C_rodentium_TCS10 (reversed).fasta mapped to 322 using Bowtie2
322,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 322 using Bowtie2
322,3,2 reads from K_pneumoniae_TCS10.fasta mapped to 322 using Bowtie2
322,2,1 read from pCR15  PCR Product.fasta mapped to 322 using Bowtie2
322,2,1 read from pCR18  PCR Product.fasta mapped to 322 using Bowtie2
322,2,1 read from pCR23  PCR Product.fasta mapped to 322 using Bowtie2
322,2,1 read from pCR24 PCR Product.fasta mapped to 322 using Bowtie2
322,2,1 read from Y_enterocolitica_TCS5.fasta mapped to 322 using Bowtie2
323,4,3 reads from E_faecalis_TCS2 (reversed).fasta mapped to 323 using Bowtie2
324,26,25 reads from C_rodentium_TCS4.fasta mapped to 324 using Bowtie2
325,53,52 reads from C_rodentium_TCS9 (reversed).fasta mapped to 325 using Bowtie2
325,3,2 reads from K_oxytoca_TCS1 (reversed).fasta mapped to 325 using Bowtie2
325,2,1 read from pCR23  PCR Product.fasta mapped to 325 using Bowtie2
325,3,2 reads from S_enterica_TCS4.fasta mapped to 325 using Bowtie2
326,12,11 reads from B_frag_TCS3.fasta mapped to 326 using Bowtie2
326,2,1 read from pCR15  PCR Product.fasta mapped to 326 using Bowtie2
327,3,2 reads from C_rodentium_TCS11 (reversed).fasta mapped to 327 using Bowtie2
328,2,1 read from E_tarda_TCS4 (reversed).fasta mapped to 328 using Bowtie2
328,6,5 reads from L_gasseri_TCS1.fasta mapped to 328 using Bowtie2
329,90,89 reads from C_rodentium_TCS6 (reversed).fasta mapped to 329 using Bowtie2
329,2,1 read from pCR16  PCR Product.fasta mapped to 329 using Bowtie2
329,2,1 read from pCR17 PCR Product.fasta mapped to 329 using Bowtie2
330,41,40 reads from E_tarda_TCS6.fasta mapped to 330 using Bowtie2
330,2,1 read from pCR22  PCR Product.fasta mapped to 330 using Bowtie2
331,52,51 reads from C_rodentium_TCS9 (reversed).fasta mapped to 331 using Bowtie2
332,128,127 reads from E_tarda_TCS7.fasta mapped to 332 using Bowtie2
332,2,1 read from pCR16  PCR Product.fasta mapped to 332 using Bowtie2
333,64,63 reads from C_rodentium_TCS6 (reversed).fasta mapped to 333 using Bowtie2
333,2,1 read from E_tarda_TCS7.fasta mapped to 333 using Bowtie2
333,2,1 read from pCR17 PCR Product.fasta mapped to 333 using Bowtie2
334,18,17 reads from L_gasseri_TCS1.fasta mapped to 334 using Bowtie2
335,33,32 reads from C_rodentium_TCS9 (reversed).fasta mapped to 335 using Bowtie2
335,3,2 reads from S_enterica_TCS4.fasta mapped to 335 using Bowtie2
336,24,23 reads from K_pneumonia_TCS7.fasta mapped to 336 using Bowtie2
336,2,1 read from pCR22  PCR Product.fasta mapped to 336 using Bowtie2
337,32,31 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 337 using Bowtie2
337,2,1 read from K_pneumoniae_TCS10.fasta mapped to 337 using Bowtie2
337,2,1 read from pCR16  PCR Product.fasta mapped to 337 using Bowtie2
338,84,83 reads from C_rodentium_TCS6 (reversed).fasta mapped to 338 using Bowtie2
339,27,26 reads from Y_enterocolitica_TCS5.fasta mapped to 339 using Bowtie2
340,25,24 reads from C_rodentium_TCS1.fasta mapped to 340 using Bowtie2
341,64,63 reads from C_rodentium_TCS6 (reversed).fasta mapped to 341 using Bowtie2
341,2,1 read from S_enterica_TCS3.fasta mapped to 341 using Bowtie2
342,5,4 reads from V_cholera_TCS3 (reversed).fasta mapped to 342 using Bowtie2
343,126,125 reads from C_rodentium_TCS1.fasta mapped to 343 using Bowtie2
343,2,1 read from C_rodentium_TCS3.fasta mapped to 343 using Bowtie2
343,2,1 read from C_rodentium_TCS8.fasta mapped to 343 using Bowtie2
343,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 343 using Bowtie2
343,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 343 using Bowtie2
343,2,1 read from pCR21 PCR Product.fasta mapped to 343 using Bowtie2
344,7,6 reads from C_rodentium_TCS8.fasta mapped to 344 using Bowtie2
345,30,29 reads from E_tarda_TCS7.fasta mapped to 345 using Bowtie2
345,2,1 read from pCR18  PCR Product.fasta mapped to 345 using Bowtie2
346,5,4 reads from E_faecalis_TCS2 (reversed).fasta mapped to 346 using Bowtie2
346,2,1 read from pCR15  PCR Product.fasta mapped to 346 using Bowtie2
347,32,31 reads from E_tarda_TCS7.fasta mapped to 347 using Bowtie2
348,18,17 reads from B_frag_TCS2.fasta mapped to 348 using Bowtie2
349,51,50 reads from C_rodentium_TCS10 (reversed).fasta mapped to 349 using Bowtie2
349,5,4 reads from K_pneumoniae_TCS10.fasta mapped to 349 using Bowtie2
349,2,1 read from pCR15  PCR Product.fasta mapped to 349 using Bowtie2
349,2,1 read from pCR18  PCR Product.fasta mapped to 349 using Bowtie2
349,2,1 read from pCR21 PCR Product.fasta mapped to 349 using Bowtie2
349,2,1 read from Y_enterocolitica_TCS3.fasta mapped to 349 using Bowtie2
350,3,2 reads from V_cholera_TCS3 (reversed).fasta mapped to 350 using Bowtie2
351,2,1 read from C_rodentium_TCS8.fasta mapped to 351 using Bowtie2
351,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 351 using Bowtie2
351,29,28 reads from E_tarda_TCS6.fasta mapped to 351 using Bowtie2
352,25,24 reads from C_rodentium_TCS9 (reversed).fasta mapped to 352 using Bowtie2
352,2,1 read from S_enterica_TCS4.fasta mapped to 352 using Bowtie2
353,2,1 read from E_tarda_TCS7.fasta mapped to 353 using Bowtie2
353,2,1 read from K_pneumonia_TCS7.fasta mapped to 353 using Bowtie2
353,2,1 read from L_gasseri_TCS1.fasta mapped to 353 using Bowtie2
353,4,3 reads from pCR16  PCR Product.fasta mapped to 353 using Bowtie2
353,3,2 reads from pCR17 PCR Product.fasta mapped to 353 using Bowtie2
353,3,2 reads from pCR18  PCR Product.fasta mapped to 353 using Bowtie2
353,3,2 reads from pCR21 PCR Product.fasta mapped to 353 using Bowtie2
353,2,1 read from pCR24 PCR Product.fasta mapped to 353 using Bowtie2
353,3,2 reads from V_cholera_TCS4.fasta mapped to 353 using Bowtie2
354,12,11 reads from B_caccae_TCS5 (reversed).fasta mapped to 354 using Bowtie2
355,2,1 read from C_rodentium_TCS4.fasta mapped to 355 using Bowtie2
355,38,37 reads from C_rodentium_TCS10 (reversed).fasta mapped to 355 using Bowtie2
355,2,1 read from K_pneumoniae_TCS10.fasta mapped to 355 using Bowtie2
356,2,1 read from C_rodentium_TCS5 (reversed).fasta mapped to 356 using Bowtie2
356,14,13 reads from E_faecalis_TCS2 (reversed).fasta mapped to 356 using Bowtie2
357,27,26 reads from B_frag_TCS2.fasta mapped to 357 using Bowtie2
357,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 357 using Bowtie2
358,6,5 reads from C_rodentium_TCS10 (reversed).fasta mapped to 358 using Bowtie2
358,61,60 reads from K_pneumoniae_TCS10.fasta mapped to 358 using Bowtie2
358,2,1 read from L_plantarum_TCS2.fasta mapped to 358 using Bowtie2
360,2,1 read from pCR15  PCR Product.fasta mapped to 360 using Bowtie2
360,2,1 read from pCR23  PCR Product.fasta mapped to 360 using Bowtie2
360,24,23 reads from Y_enterocolitica_TCS3.fasta mapped to 360 using Bowtie2
361,4,3 reads from B_caccae_TCS4 (reversed).fasta mapped to 361 using Bowtie2
362,13,12 reads from C_rodentium_TCS9 (reversed).fasta mapped to 362 using Bowtie2
362,3,2 reads from S_enterica_TCS4.fasta mapped to 362 using Bowtie2
363,34,33 reads from C_rodentium_TCS6 (reversed).fasta mapped to 363 using Bowtie2
364,47,46 reads from C_rodentium_TCS9 (reversed).fasta mapped to 364 using Bowtie2
364,4,3 reads from K_oxytoca_TCS1 (reversed).fasta mapped to 364 using Bowtie2
364,2,1 read from pCR23  PCR Product.fasta mapped to 364 using Bowtie2
365,27,26 reads from B_producta_TCS6.fasta mapped to 365 using Bowtie2
366,8,7 reads from C_rodentium_TCS8.fasta mapped to 366 using Bowtie2
366,2,1 read from E_tarda_TCS7.fasta mapped to 366 using Bowtie2
366,2,1 read from pCR22  PCR Product.fasta mapped to 366 using Bowtie2
367,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 367 using Bowtie2
367,15,14 reads from E_faecalis_TCS2 (reversed).fasta mapped to 367 using Bowtie2
367,2,1 read from pCR16  PCR Product.fasta mapped to 367 using Bowtie2
368,50,49 reads from C_rodentium_TCS9 (reversed).fasta mapped to 368 using Bowtie2
368,3,2 reads from K_oxytoca_TCS1 (reversed).fasta mapped to 368 using Bowtie2
369,2,1 read from B_producta_TCS1.fasta mapped to 369 using Bowtie2
370,6,5 reads from E_faecalis_TCS2 (reversed).fasta mapped to 370 using Bowtie2
371,35,34 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 371 using Bowtie2
372,26,25 reads from E_tarda_TCS7.fasta mapped to 372 using Bowtie2
373,12,11 reads from C_rodentium_TCS2 (reversed).fasta mapped to 373 using Bowtie2
374,13,12 reads from B_frag_TCS2.fasta mapped to 374 using Bowtie2
374,2,1 read from pCR21 PCR Product.fasta mapped to 374 using Bowtie2
375,23,22 reads from E_faecalis_TCS2 (reversed).fasta mapped to 375 using Bowtie2
376,47,46 reads from K_pneumonia_TCS5.fasta mapped to 376 using Bowtie2
377,2,1 read from B_producta_TCS6.fasta mapped to 377 using Bowtie2
377,2,1 read from C_rodentium_TCS7 (reversed).fasta mapped to 377 using Bowtie2
377,2,1 read from E_tarda_TCS5 (reversed).fasta mapped to 377 using Bowtie2
377,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 377 using Bowtie2
377,3,2 reads from pCR15  PCR Product.fasta mapped to 377 using Bowtie2
377,2,1 read from pCR17 PCR Product.fasta mapped to 377 using Bowtie2
377,2,1 read from pCR18  PCR Product.fasta mapped to 377 using Bowtie2
377,3,2 reads from pCR24 PCR Product.fasta mapped to 377 using Bowtie2
377,2,1 read from R_gnavus_TCS5 (reversed).fasta mapped to 377 using Bowtie2
378,2,1 read from C_rodentium_TCS1.fasta mapped to 378 using Bowtie2
378,62,61 reads from C_rodentium_TCS6 (reversed).fasta mapped to 378 using Bowtie2
380,3,2 reads from E_faecalis_TCS3 (reversed).fasta mapped to 380 using Bowtie2
381,2,1 read from C_rodentium_TCS11 (reversed).fasta mapped to 381 using Bowtie2
382,3,2 reads from C_rodentium_TCS6 (reversed).fasta mapped to 382 using Bowtie2
382,3,2 reads from C_rodentium_TCS9 (reversed).fasta mapped to 382 using Bowtie2
